trType,posX,posY,posZ,slopeXZ,slopeYZ
2,38141.8,64773.1,16698,0.326,0.2593
1,37903.1,64514.4,16698,-0.1626,-0.2656
2,38678,65093.1,21910,0.1271,0.0872
2,35650.1,65678,23207,-0.3496,0.1539
4,37806.9,64379.8,16698,-0.2091,-0.3754
