trType,posX,posY,posZ,slopeXZ,slopeYZ
1,48609.9,25640.5,24552,-0.0081,0.1276
4,48959,25196.2,21969,0.5343,-0.0224
4,48614.5,25311.7,21969,-0.0328,0.1524
4,48377.7,25073.3,21969,-0.1463,-0.3787
6,48964.6,22918.2,24552,0.1367,-0.6825
