trType,posX,posY,posZ,slopeXZ,slopeYZ
1,62516.9,81026.2,38770,-0.0032,0.356
2,62548,80902.2,38770,0.0743,0.0953
2,62431.1,80838.6,38770,-0.1705,-0.0405
3,62590.3,80905.3,40056,0.0437,0.0298
3,62515.5,80924.3,40056,-0.0048,0.0404
