trType,posX,posY,posZ,slopeXZ,slopeYZ
2,95007.6,42363.3,5263,0.1446,0.5513
1,95035.2,42345.8,6543,0.064,0.1693
2,94802.1,41597.7,6543,-0.0613,-0.231
