trType,posX,posY,posZ,slopeXZ,slopeYZ
1,110519,54397.2,1433,-0.0438,-0.1312
2,111044,54880.4,1433,0.713,0.5781
2,109854,54682,2716,-0.3409,0.0983
4,110490,54478.7,1433,-0.0932,-0.0567
