trType,posX,posY,posZ,slopeXZ,slopeYZ
2,53185.1,39860.1,58030,0.0994,0.2538
2,53323,39914.7,58030,0.2562,0.3184
1,51939.2,37868.1,64535,-0.1615,-0.2524
