trType,posX,posY,posZ,slopeXZ,slopeYZ
1,11940,51830,33571,0.449,0.01
2,11643.6,52917.5,36155,0.0779,0.2796
2,11323.1,51816.8,32281,0.0165,0.0052
2,11251.8,51886.8,33571,-0.0456,0.0476
