trType,posX,posY,posZ,slopeXZ,slopeYZ
1,45733.4,8878.6,36162,0.1027,0.0636
2,45043.2,8462.7,29702,-0.0562,0.087
3,45060.7,8420.4,29702,0.0146,-0.0898
2,44960.4,8410.5,30992,-0.0798,-0.0203
