trType,posX,posY,posZ,slopeXZ,slopeYZ
1,44609.6,67596,16761,-0.0398,-0.0706
2,44425.4,67793.5,15461,-0.5613,0.1529
2,46119.9,68046.1,19362,0.3314,0.0768
3,44702.8,66783,18057,0.01,-0.3099
3,44702.8,66783,18057,0.0448,-0.3695
