trType,posX,posY,posZ,slopeXZ,slopeYZ
2,55088.2,19539.3,31000,-0.0101,-0.2427
1,55074.5,19614,31000,-0.0413,-0.0484
2,55091.6,19724.6,31000,-0.0046,0.2305
