trType,posX,posY,posZ,slopeXZ,slopeYZ
1,7620.1,9742.3,22040,-0.0457,0.0098
4,7517.6,9839.1,22040,-0.4074,0.3902
4,7649.6,9579.5,22040,0.0725,-0.5289
