trType,posX,posY,posZ,slopeXZ,slopeYZ
2,5542.2,24778.1,23241,0.0893,-0.5963
1,5343.6,25123.3,24531,-0.0734,-0.057
2,5516.3,25262.4,23241,0.0347,0.037
2,5728.4,25435.1,25831,0.0729,0.0614
2,5424.5,25504,27124,-0.0136,0.0515
2,7767.7,24651.6,29705,0.3081,-0.0796
4,5390.1,25214.8,23241,-0.2025,0.1205
