trType,posX,posY,posZ,slopeXZ,slopeYZ
2,105349,83494.1,69647,0.3371,-0.2155
2,105202,83604.9,69647,-0.0114,0.066
2,105195,83542.1,69647,-0.0241,-0.0973
1,105181,83818.8,69870,-0.0333,0.353
