trType,posX,posY,posZ,slopeXZ,slopeYZ
1,89884.7,74953.3,51645,-0.1452,0.2351
2,90052.9,74595.4,50569,-0.0737,-0.2393
2,90691.7,74269.6,52935,0.249,-0.1486
2,90223.2,74609.6,52935,0.0622,-0.0142
2,91247.1,74702.7,54442,0.2944,0.0095
