trType,posX,posY,posZ,slopeXZ,slopeYZ
2,66957.2,12949.6,41411,-0.2933,-0.0838
1,67035.5,12961.9,41411,0.1574,0.0273
6,66942.4,12966.5,41411,-0.4205,0.04
6,66995.2,13035.4,41411,-0.0944,0.4719
