trType,posX,posY,posZ,slopeXZ,slopeYZ
1,9650,77156.8,25836,-0.1454,-0.1101
2,9727.9,77241.6,25836,0.0607,0.1315
2,10684.7,79996.9,31004,0.1843,0.5025
