trType,posX,posY,posZ,slopeXZ,slopeYZ
1,114838,70728.6,50369,-0.0359,0.3252
4,115137,69796.5,46488,0.1858,0.7081
2,114506,67728.8,54240,-0.0522,-0.161
3,114607,68664.5,51649,-0.0457,-0.0711
