trType,posX,posY,posZ,slopeXZ,slopeYZ
1,65668.4,51019.9,18054,0.026,0.0406
2,65568.8,51119.8,18054,-0.1299,0.1975
4,65754.1,51041.3,18054,0.1691,0.0287
