trType,posX,posY,posZ,slopeXZ,slopeYZ
1,94269,91580.1,39952,-0.0506,0.1227
2,95201.9,91455.2,39952,0.4679,0.0517
6,94617.1,91314,38662,0.4484,-0.0735
