trType,posX,posY,posZ,slopeXZ,slopeYZ
1,2753,42479,63326,-0.308,-0.055
2,2811.4,42462.5,63326,-0.133,-0.1456
2,2872.4,42269.6,64592,0.0064,-0.1522
4,2885,43136.4,62042,-0.0538,-0.6586
4,2916.8,43902.6,60752,-0.0339,-0.5981
4,2887.8,44740.5,59472,0.0083,-0.702
