trType,posX,posY,posZ,slopeXZ,slopeYZ
1,4904.4,16953.2,20660,-0.0252,0.178
6,4860.2,16766.4,20660,-0.1337,-0.302
4,5050.4,16729.5,20660,0.3422,-0.4185
2,4769.4,16873.4,20660,-0.3558,-0.026
4,4715,16941.3,20660,-0.466,0.0903
5,4596.3,16965.3,19374,0.351,-0.0832
5,4516.3,16645,19374,0.4025,0.3233
2,4700.9,16899.7,20660,-0.5511,0.0395
