trType,posX,posY,posZ,slopeXZ,slopeYZ
1,87265.2,88154.3,6518,-0.0776,-0.0862
2,87265.7,88134.2,6518,-0.0765,-0.116
2,87801.5,87442.4,7818,0.2408,-0.3805
