trType,posX,posY,posZ,slopeXZ,slopeYZ
2,84938.2,46890.9,60594,-0.0066,-0.103
1,84156.2,47314.9,60594,-0.3787,0.0942
2,85101.2,47235.3,59294,0.2125,0.142
