trType,posX,posY,posZ,slopeXZ,slopeYZ
1,37478.6,84874.2,68579,0.022,0.139
2,37596,84627,70955,0.0694,-0.0574
3,37216,84828.7,70955,-0.0626,0.0152
2,37394.8,84574.2,70955,-0.0006,-0.0738
