trType,posX,posY,posZ,slopeXZ,slopeYZ
1,80213.3,24295.1,55496,-0.0239,-0.1771
2,80093.2,24313.8,55496,-0.3443,-0.1179
2,80226.1,24311.9,55496,0.0281,-0.1194
2,80010.9,24192.8,55496,-0.5906,-0.4498
2,79802.9,25005.3,56780,-0.2445,0.3959
