trType,posX,posY,posZ,slopeXZ,slopeYZ
1,104639,32260.1,10255,0.1394,0.0098
2,104392,32186.1,10255,-0.3279,-0.1464
4,104728,32210.5,10255,0.3046,-0.0686
4,104790,31988.1,10255,0.4833,-0.5727
4,104716,32293,8971,-0.1422,-0.0702
