trType,posX,posY,posZ,slopeXZ,slopeYZ
1,75705.2,65341.6,55486,-0.0196,0.0171
2,75617.1,65263,56786,-0.0552,-0.0284
2,75627.7,65284,56786,-0.0552,-0.0166
