trType,posX,posY,posZ,slopeXZ,slopeYZ
1,1846.9,31664.8,51711,0.0591,0.1051
2,1866.6,31672.1,51711,0.1523,0.1461
2,1817.5,31635.4,51711,-0.0621,-0.0086
2,1862.4,31676,51711,0.5515,0.1765
3,3862.1,30342.6,54280,0.6936,-0.4156
