trType,posX,posY,posZ,slopeXZ,slopeYZ
1,44977.2,61549,34920,-0.0302,-0.0384
2,44315.7,62177.6,36204,-0.4291,0.41
2,45343.7,61600.8,36204,0.2352,0.033
2,45031.6,61643.4,34920,0.1872,0.3309
3,44834.1,62442.6,41335,-0.0264,0.1347
3,44845.4,62444,41335,-0.0144,0.1315
