trType,posX,posY,posZ,slopeXZ,slopeYZ
1,98343.6,22694.5,18096,-0.0538,0.1659
2,98479.5,22217.7,15527,-0.1259,-0.5561
3,98327,23103.5,19386,-0.0442,0.2214
