trType,posX,posY,posZ,slopeXZ,slopeYZ
2,30701,58863.7,23115,-0.1984,-0.3091
1,30963,59787.4,27036,0.0641,0.2237
3,30895.6,59451.5,27036,0.0378,0.1374
3,31360.1,59087.3,28353,0.1178,0.0324
